173275358,homo sapiens idaltu,archaic homo,1,1,1,,homo,sapiens idaltu,archaic,homo,,p1;,blogspot.com;,400972217;,uncertain,2,3,4
326011404,few house,cat match oscar' description,1,1,1,few,house,,,cat,match oscar' description,p8b;,vcahospitals.com;,318538283;,no,0,1,8
387367238,may-beth-lou-sarah-jane hootie,member of the redneck,1,1,1,may-beth-lou-sarah-jane,hootie,,,member,of the redneck,p8a;,grandtheftwiki.com;,256197442;,no,1,2,6
470574566,hoe,rhyme about something,1,1,1,,hoe,,,rhyme,about something,p26;,quantumcritics.com;,281427663;,no,0,0,9
60227688,humanity,congress,1,1,1,,humanity,,,congress,,p26;,hartford-hwp.com;,270884844;,no,0,0,9
233910823,3d media hub,3d content,1,1,1,3d media,hub,,3d,content,,p28b;,bzpower.com;,395962890;,uncertain,1,5,3
242175943,abstract purpose/objective ic87361,morpholine derivative,1,1,1,abstract purpose/objective,ic87361,,morpholine,derivative,,p8a;,allenpress.com;,152327160;,no,1,3,5
11810841,idea of toy,thought,1,1,1,,idea,of toy,,thought,,p2;,comicbookresources.com;,328838816;,no,2,0,7
127376810,note idea,bad one,1,1,1,note,idea,,bad,one,,p8a;,metafilter.com;,35030216;,no,0,1,8
212630228,john presley iii,confederate marine,1,1,1,john presley,iii,,confederate,marine,,p8a;,somethingawful.com;,234420504;,uncertain,2,6,1
108316759,im,string guitar,1,1,1,,im,,string,guitar,,p16;,ultimate-guitar.com;,100288462;,no,0,1,8
114776413,impact,media like tv-series,1,1,1,,impact,,,media,like tv-series,p28d;,informationr.net;,66696627;,yes,5,1,3
328328473,efficient generic implementation,difference,2,1,2,efficient generic,implementation,,,difference,,p34;,drdobbs.com;boost.org;,325358127;101471227;,no,2,2,5
58223649,ownership interest in us,gas business,1,1,1,ownership,interest,in us,gas,business,,p3a;,sec.gov;,255882007;,no,0,1,8
277124217,intelligent,similarly,1,1,1,,intelligent,,,similarly,,p25;,perl.org;,27363456;,no,1,0,8
356409508,inspiration,song write by peter,1,1,1,,inspiration,,,song,write by peter,p8a;,wikipedia.org;,125362514;,no,1,2,6
357941821,corporate interest,amalex jones,1,1,1,corporate,interest,,amalex,jones,,p23a;,chiefsplanet.com;,397793637;,no,1,1,7
408982909,installation of a semiconductor,time consuming procedure,1,1,1,,installation,of a semiconductor,,time,consuming procedure,p8a;,google.com;,448177559;,no,4,0,5
411064589,inclusion of funding,constant question,1,1,1,,inclusion,of funding,constant,question,,p8b;,recordernews.com;,402705397;,no,4,0,5
98432274,ip,restraint on speech,1,1,1,,ip,,,restraint,on speech,p3a;,techdirt.com;,47918778;,no,0,2,7
308247170,iptv,real time datum stream,1,1,1,,iptv,,real time datum,stream,,p5;,blogspot.com;,414268834;,uncertain,2,4,3
375616761,potential issue,factual issue,1,1,1,potential,issue,,factual,issue,,p8a;,silentpcreview.com;,249324378;,no,2,2,5
376130499,issue like the achievement,critical point,1,1,1,,issue,like the achievement,critical,point,,p2;,nashvillecitypaper.com;,392970713;,no,2,0,7
430495312,isoform of protein kinase,variety of cellular signaling,1,1,1,,isoform,of protein kinase,,variety,of cellular signaling,p3a;,researchgate.net;,242540058;,uncertain,2,3,4
166053553,jane from interrupting,reward hand,1,1,1,,jane,from interrupting,reward,hand,,p43;,fanfiction.net;,449215531;,no,0,1,8
312032058,jack,people of modest means,1,1,1,,jack,,,people,of modest means,p5;,glocktalk.com;,13409056;,no,1,2,6
169289545,post july 7,dish,1,1,1,post,july,7,,dish,,p8a;,dream-marriage.com;,234153191;,no,1,0,8
500928406,justification for coercion,examination of topic,2,1,1,,justification,for coercion,,examination,of topic,p5;,ualr.edu;,50297795;451851505;,no,3,1,5
157527284,kathy,native of the appalachian,1,1,1,,kathy,,,native,of the appalachian,p8a;,blogspot.com;,379699082;,uncertain,4,3,2
270944741,karbala,shrine,4,4,3,,karbala,,,shrine,,p5;p23d;p8a;p20a;,yoel.info;iraq-businessnews.com;reocities.com;,155485329;336380910;368420075;380273571;,uncertain,3,5,1
367058631,kenya,place,221,19,178,,kenya,,,place,,p5;p4;p2;p1;p10;p12a;p8a;p8c;p8b;p15a;p23a;p25;p23b;p20c;p20b;p27a;p20a;p28b;p3a;,baylor.edu;blogspot.in;mommybknowsbest.com;cedarville.edu;meetup.com;peacecorpsonline.org;inquirer.net;rightsidenews.com;portlandtribune.com;couchsurfing.com;robertchristgau.com;responsibilitytoprotect.org;dailystar.com.lb;pjmedia.com;lazoo.org;vigrxbox.com;worldplaces.net;cnn.com;jewishpolicycenter.org;publicradioeast.org;bbc.co.uk;divinecaroline.com;columbiamissourian.com;theday.com;zimbabwesituation.com;businessinsider.com;ktep.org;mg.co.za;menstennisforums.com;bhojpuria.com;philstockworld.com;outdoorhub.com;travellerspoint.com;wsj.com;intelnews.org;monitor.co.ug;asdnews.com;nzdl.org;therazor.org;fodors.com;parliament.uk;dailymail.co.uk;obamaconspiracy.org;indiewire.com;nypost.com;jmcc.org;mmajunkie.com;furious.com;infohub.com;typepad.com;mothering.com;wn.com;urbantimes.co;realadventures.com;china-briefing.com;philintheblank.net;umb.edu;boulderweekly.com;northernmagic.com;washingtonmonthly.com;gemalto.com;carrollspaper.com;issuu.com;scienceblogs.com;uottawa.ca;telecompaper.com;bellanaija.com;ramseygems.com;ghanaweb.com;presszoom.com;seniorsworldchronicle.com;cfr.org;organicbouquet.com;rgj.com;russellmeansfreedom.com;unr.edu;stanford.edu;letsrun.com;paraibainternational.com;the-synapse-project.org;shutterbug.com;costaricaexpeditions.com;westminstercollege.edu;washingtonpost.com;runnersworld.com;hurriyetdailynews.com;scielosp.org;unity96.org.uk;news24.com;tumblr.com;jewishjournal.com;aim.org;serebiiforums.com;thextraordinary.org;observer.com;missioncrossroads.org;indianetzone.com;centralmaine.com;sjuit.ac.tz;buffalonews.com;mcny.edu;thetimes.co.uk;pesdapress.com;thegavoice.com;timesrepublican.com;wtamu.edu;arcticstartup.com;sportquestholidays.com;oberlin.edu;wikitravel.org;eslteachersboard.com;microsains.com;votesmart.org;abovetopsecret.com;jacketflap.com;pcusa.org;lssu.edu;dawn.com;hillstravel.com;globalgrasshopper.com;juneauempire.com;parapundit.com;aish.com;marin.org;kwit.org;wakeupcall.at;peninsulaclarion.com;lifescript.com;hiddenharmonies.org;metropolitan.edu;worldwidehuntingbooks.com;balancingact-africa.com;ufl.edu;anu.edu.au;thestandard.org.nz;bullshido.net;applehotels.com;sweetmarias.com;s-cool.co.uk;thegatewaypundit.com;ibtimes.com;populationmedia.org;huffingtonpost.ca;bycommonconsent.com;conservativetruth.org;who.int;wfae.org;jmu.edu;latimes.com;slideshare.net;yourblackworld.net;wicn.org;rt.com;heroescommunity.com;dissidentvoice.org;adweek.com;freerepublic.com;realityblurred.com;fool.com;harddawn.com;blogspot.com;factmonster.com;uwe.ac.uk;photoeye.com;esa.int;prlog.org;fvsu.edu;kccu.org;hilbert.edu;google.com;celsias.com;celebitchy.com;infoplease.com;baptistsonmission.org;africanglobe.net;tmcnet.com;monbiot.com;wordpress.com;,233820661;380096536;25453950;121777092;2397051;260270817;99304883;43092585;90668080;235711970;69088281;137830419;329229072;160077598;198421771;242218310;432354950;227225358;229575627;164274489;346290459;166903968;224349258;103165812;167664324;153503734;300323406;214001294;431919963;222411770;116253166;253082725;103143785;244205774;432296108;281485205;314566763;68851154;417694450;255017170;22737785;181186483;113969499;102949769;68753905;411454544;456205376;407694503;299701103;93972070;22834798;144943821;55094164;23807622;320092664;91298873;160583015;394747121;235667296;352946895;235483040;440355617;50352044;319967184;416190603;103023615;229953761;205869941;189034237;270751476;94054872;210465399;257385598;413446169;250998105;336758936;325164496;314836551;38533004;347726534;283238889;75914156;230731066;180655439;286854440;85645933;391002918;2393719;289749200;431390939;134137180;276535962;302428695;343273595;91211932;100962861;163750271;120231447;129065888;231070472;25625540;34155465;112554265;407520019;128792333;329826267;452501165;303787559;74217619;302312841;118321541;380067721;33618526;241185532;208244697;32412569;180870215;321803396;112553573;243245724;54620601;452604328;222444121;366242640;341984491;345346170;294393536;440645373;62440203;121748642;156685817;192125123;1305839;191542428;239631217;122280871;273706892;232383286;135432137;148300783;353616448;345783059;116685094;223773941;422085219;255720821;453158235;231656128;180745032;169401287;300178512;426502252;199301850;286592541;101845436;376452268;337767035;194884241;76377410;71531056;30063941;428109768;180488306;196984837;398531684;21066167;324500719;228340577;259894591;91211223;181216727;425375205;442790429;342619029;333026186;112549754;343425274;309445716;129425598;424041396;337298779;343921350;329332328;383733373;143775482;331866727;409941543;189928470;139852115;353430155;222514974;318331231;172457653;165374951;55183114;438871883;321643286;374339185;428530145;356519874;103110137;54846268;156727883;423612656;318107043;423200672;90838482;66137329;27247148;358533898;344218901;388196256;425346175;437472254;420129804;171575305;180608480;252668561;445615851;335489496;212650554;,yes,9,0,0
236735507,weird kid,version,1,1,1,weird,kid,,,version,,p8a;,deviantart.com;,237004984;,no,0,2,7
214258076,sun kvm,system,1,1,1,sun,kvm,,,system,,p4;,google.com;,123695296;,uncertain,1,4,4
282190435,coastal adaptation law,environmental law,1,1,1,coastal adaptation,law,,environmental,law,,p2;,sydney.edu.au;,177401149;,yes,7,0,2
332351683,primary law,authenticated international law material,1,1,1,primary,law,,authenticated international law,material,,p3a;,unc.edu;,61389830;,uncertain,2,4,3
370541356,transparent conductive layer 2,first layer,1,1,1,transparent conductive,layer,2,first,layer,,p8a;,google.de;,138355549;,uncertain,1,5,3
465516392,law the embodiment,guide of the blind,1,1,1,,law,the embodiment,,guide,of the blind,p8c;,biblehub.com;,288918613;,no,0,2,7
468059483,law,whole by the name,2,1,2,,law,,,whole,by the name,p27b;,biblehub.com;biblegateway.com;,211521201;211583207;,no,0,1,8
94512143,leaf,sustained wind speed,1,1,1,,leaf,,sustained wind,speed,,p24;,louisianacrops.com;,216740866;,no,0,0,9
364515903,level of honesty,thing,2,2,2,,level,of honesty,,thing,,p5;p43;,smh.com.au;mrdestructo.com;,172193967;161492587;,uncertain,4,1,4
369445098,national level,global level,1,1,1,national,level,,global,level,,p8a;,uncsd2012.org;,300207160;,no,2,0,7
11637059,line,john premier,1,1,1,,line,,john,premier,,p3a;,uky.edu;,148145322;,no,0,0,9
90432961,navi appeared link,loser,1,1,1,navi appeared,link,,,loser,,p8b;,deviantart.com;,354721989;,no,0,2,7
127199346,kinda life with me,best friend rex,1,1,1,kinda,life,with me,best friend,rex,,p21a;,booksie.com;,277312152;,no,0,1,8
189163399,nike mercurial line,revolutionary collection,1,1,1,nike mercurial,line,,revolutionary,collection,,p8a;,soccer.com;,173280299;,uncertain,0,5,4
496557804,nanowerk spotlight lithium-ion li-ion,type of rechargeable battery,1,1,1,nanowerk spotlight lithium-ion,li-ion,,,type,of rechargeable battery,p8c;,nanowerk.com;,239094377;,yes,5,1,3
157247386,login,login system,1,1,1,,login,,login,system,,p8a;,sa-mp.com;,351471203;,uncertain,3,3,3
174583543,emma' loan in one,out-of-this-world kind of game,1,1,1,emma',loan,in one,out-of-this-world,kind,of game,p8a;,downfocus.com;,389591492;,no,0,4,5
322951333,londo,lonely man,1,1,1,,londo,,lonely,man,,p8a;,noise2sig.nl;,57334429;,no,1,2,6
336951540,loran,equipment,1,1,1,,loran,,,equipment,,p5;,nap.edu;,142414542;,no,0,2,7
367285087,facebook canvas app login,login,1,1,1,facebook canvas app,login,,,login,,p11;,stackoverflow.com;,222771004;,yes,5,2,2
464527338,lt,style,1,1,1,,lt,,,style,,p8c;,travelsignposts.com;,386492809;,no,1,1,7
25922572,luminance value the cr,replica of the color,1,1,1,,luminance,value the cr,,replica,of the color,p8a;,google.com;,278696465;,no,1,1,7
258819480,lying,accordance,3,1,3,,lying,,,accordance,,p27b;,google.com;google.es;google.ca;,225812687;226088972;225463839;,no,1,1,7
35388957,marquez,third fight,1,1,1,,marquez,,third,fight,,p23b;,thesweetscience.com;,101376945;,no,3,0,6
184824089,malaysia,community all over asia,1,1,1,,malaysia,,,community,all over asia,p3a;,transitionsabroad.com;,165441726;,no,4,0,5
241559302,classic map,reproduction of every nat,1,1,1,classic,map,,,reproduction,of every nat,p3a;,uncrate.com;,117438910;,no,0,1,8
254402254,macadamian,google,1,1,1,,macadamian,,,google,,p8a;,picpacwrack.net;,20697141;,no,0,0,9
255438075,manufactur,effect of setting,1,1,1,,manufactur,,,effect,of setting,p26;,cornell.edu;,267432451;,no,2,0,7
278348678,payee controlsus5652786 may 16,midwest payment systemssystem,1,1,1,payee controlsus5652786,may,16,midwest payment,systemssystem,,p3a;,google.com;,27026111;,uncertain,2,4,3
363443604,marriage in the hall,funny movie,1,1,1,,marriage,in the hall,funny,movie,,p8a;,movieguide.org;,72895171;,no,4,0,5
386715458,marisa,site member,1,1,1,,marisa,,site,member,,p8a;,pixelscrapper.com;,449431608;,yes,5,2,2
395252591,manser,miller in canada,1,1,1,,manser,,,miller,in canada,p8b;,familysearch.org;,221201822;,uncertain,3,4,2
400152124,manuscript,miscellany,1,1,1,,manuscript,,,miscellany,,p8a;,archive.org;,51252396;,no,2,0,7
439633123,richard madsen,selling critical account,1,1,1,richard,madsen,,,selling,critical account,p12a;,berkeley.edu;,353532982;,no,1,2,6
455922042,math the federal budget,exercise in optimism,1,1,1,,math,the federal budget,,exercise,in optimism,p8a;,govexec.com;,311921349;,no,0,3,6
488933457,former marine,poet,1,1,1,former,marine,,,poet,,p8a;,tennesseewilliams.net;,109865715;,no,2,2,5
158382712,230mb for system,luxury,1,1,1,,230mb,for system,,luxury,,p8a;,modaco.com;,321240404;,no,0,1,8
410451221,schoolteacher christa mcauliffe,everyone on board,1,1,1,schoolteacher christa,mcauliffe,,,everyone,on board,p3a;,post-gazette.com;,81606830;,no,1,1,7
122397072,method,loose,1,1,1,,method,,,loose,,p8a;,arstechnica.com;,375431211;,no,1,1,7
240306668,related means,produce1988-10-25wade426/2634764389method of accelerate fruit,1,1,1,related,means,,,produce1988-10-25wade426/2634764389method,of accelerate fruit,p24;,freepatentsonline.com;,108282298;,no,0,3,6
268863945,plymouth meeting,new jersey,1,1,1,plymouth,meeting,,new,jersey,,p3a;,mortgagekevin.com;,43972720;,no,0,2,7
333921256,methamphetamine,away,1,1,1,,methamphetamine,,,away,,p5;,americanbar.org;,373082534;,no,0,0,9
403379497,member for crewe,hon,1,1,1,,member,for crewe,,hon,,p1;,millbanksystems.com;,39619766;,no,0,0,9
447693898,merger,service for middle-market company,1,1,1,,merger,,,service,for middle-market company,p1;,frostsecurities.com;,153375621;,no,2,2,5
507206333,messenger,righteousness,1,1,1,,messenger,,,righteousness,,p21a;,blogspot.com;,161471274;,no,0,1,8
233513443,mfp,general,1,1,1,,mfp,,,general,,p5;,google.com;,196428858;,no,0,3,6
2780902,mitt,u.s mormons,2,1,2,,mitt,,u.s,mormons,,p8d;,sunlituplands.org;renewamerica.com;,172229439;172133293;,uncertain,4,1,4
50123045,mineral,high-tech industry,1,1,1,,mineral,,high-tech,industry,,p1;,mines.nic.in;,275853352;,no,0,0,9
78686318,minimum of 13 percent,interest rate,1,1,1,,minimum,of 13 percent,interest,rate,,p21b;,creditcardchaser.com;,158245542;,no,2,2,5
128582547,av2 mimo,yes,1,1,1,av2,mimo,,,yes,,p3a;,homeplug.org;,285777963;,no,0,2,7
220978109,mississippus,american songwriter,3,1,3,,mississippus,,american,songwriter,,p8b;,amplified.com;ranker.com;wikipedia.org;,380294888;369939348;374251989;,no,0,3,6
397699926,full minute,strike,1,1,1,full,minute,,,strike,,p8b;,wordpress.com;,188269829;,no,0,0,9
35714925,saturday morning,whole different world,1,1,1,saturday,morning,,whole different,world,,p8b;,blogspot.com;,58490380;,no,3,0,6
72434795,mottley,case of ilk,1,1,1,,mottley,,,case,of ilk,p1;,oyez.org;,348785953;,no,1,1,7
159965786,fee-for-service model,funding source,1,1,1,fee-for-service,model,,funding,source,,p5;,ca.gov;,6217799;,uncertain,3,3,3
174516988,move,job-related move,1,1,1,,move,,job-related,move,,p34;,krusekronicle.com;,267917504;,uncertain,1,5,3
325387808,mouth,little dry too,2,1,2,,mouth,,little dry,too,,p8a;,metafilter.com;30bananasaday.com;,79359746;127078525;,uncertain,2,3,4
350391505,monteith,canucks fan,1,1,1,,monteith,,canucks,fan,,p8b;,canucksarmy.com;,344996216;,uncertain,3,3,3
384237222,mountain,self impose hardship,1,1,1,,mountain,,,self,impose hardship,p8a;,bycommonconsent.com;,275158052;,no,0,2,7
489513045,morley,many,2,1,1,,morley,,,many,,p3a;,gainesville.com;,198597202;33173750;,no,0,3,6
493902099,monday for all case,duke,1,1,1,,monday,for all case,,duke,,p4;,historyofparliamentonline.org;,160839967;,no,0,0,9
498309527,mother,comb,1,1,1,,mother,,,comb,,p8b;,celticradio.net;,79327148;,no,0,0,9
155063087,music as a science,principal reason,1,1,1,,music,as a science,principal,reason,,p8b;,ellopos.net;,46861605;,no,1,3,5
321976028,mutation,extrinsic perturbation,1,1,1,,mutation,,extrinsic,perturbation,,p5;,hindawi.com;,292258059;,uncertain,1,4,4
225431068,tyler myers,brennan 1544,1,1,1,tyler,myers,,,brennan,1544,p23b;,buffalohockeybeat.com;,62172684;,no,0,4,5
6969816,name of specific work,pertien,2,1,1,,name,of specific work,,pertien,,p3a;,getty.edu;,289310547;77712903;,no,0,2,7
98778070,native of sioux falls,graduate of mount marty,1,1,1,,native,of sioux falls,,graduate,of mount marty,p8a;,vancethompsonvision.com;,120796440;,no,0,4,5
164409489,nancy,local lawyer,1,1,1,,nancy,,local,lawyer,,p8a;,sptimes.com;,230367940;,uncertain,4,2,3
167135249,unit name,dash,1,1,1,unit,name,,,dash,,p8a;,wordpress.com;,314908343;,no,1,2,6
364011995,a narrator,render scene,1,1,1,a,narrator,,render,scene,,p5;,complete-review.com;,200487341;,no,1,0,8
12862861,newspaper,story about the physicist,2,1,2,,newspaper,,,story,about the physicist,p8b;,samefacts.com;washingtonmonthly.com;,292301882;292110438;,no,0,2,7
70299799,domain network,vlan in domain network,1,1,1,domain,network,,,vlan,in domain network,p26;,google.fr;,227595708;,uncertain,2,3,4
254358306,newsletter,write health information senior,1,1,1,,newsletter,,write health information,senior,,p28d;,uncoverobamacare.com;,281821023;,no,0,2,7
63817575,linguistic normalization in health,priority of the ministry,1,1,1,linguistic,normalization,in health,,priority,of the ministry,p8a;,cap.org;,141157304;,no,2,1,6
69511526,vino nobile about tony,photographer,1,1,1,vino,nobile,about tony,,photographer,,p8a;,travelsignposts.com;,438624222;,no,0,0,9
107596234,no,actual mechanical effect,1,1,1,,no,,actual mechanical,effect,,p8b;,wordpress.com;,362625836;,no,0,0,9
136779256,northwest,flight safety,1,1,1,,northwest,,flight,safety,,p8a;,worthpoint.com;,420305651;,no,0,0,9
365932273,north,scrub,1,1,1,,north,,,scrub,,p23d;,wakeworld.com;,339112211;,no,0,0,9
121767221,number,paint might,1,1,1,,number,,paint,might,,p28d;,docstoc.com;,94211177;,no,0,0,9
58373736,occurred,accident,4,2,4,,occurred,,,accident,,p5;p10;,archive.org;loc.gov;ancestry.com;patheos.com;,359311039;80711349;32393293;24721238;,no,1,0,8
382170021,13-of-15,line,1,1,1,,13-of-15,,,line,,p3a;,lsugoldeneagles.com;,10772737;,no,2,1,6
444479298,office with a pile,cigarette burning,1,1,1,,office,with a pile,cigarette,burning,,p8a;,blogspot.com;,19527517;,no,0,0,9
265538957,ok,instructer,1,1,1,,ok,,,instructer,,p8b;,rcgroups.com;,372319967;,no,0,0,9
407038365,o-line,ton of starter,1,1,1,,o-line,,,ton,of starter,p2;,elevenwarriors.com;,42933428;,no,0,3,6
470207839,economic one,issue confront indonesia,1,1,1,economic,one,,,issue,confront indonesia,p21d;,thejakartapost.com;,243365956;,no,4,0,5
499820603,free space optics,expensive point-to-point link,1,1,1,free space,optics,,expensive point-to-point,link,,p5;,computerweekly.com;,384141017;,uncertain,2,4,3
433632020,grand bohemian hotel orlando,art collector richard kessler,1,1,1,grand bohemian hotel,orlando,,art collector richard,kessler,,p3a;,orlandomagazine.com;,232927190;,no,0,1,8
156981565,other,major safety,1,1,1,,other,,major,safety,,p23d;,export.gov;,208764385;,no,1,0,8
223093030,other,past illness,1,1,1,,other,,past,illness,,p5;,medhelp.org;,115981357;,no,2,0,7
160546057,owner of divinitea,nation,1,1,1,,owner,of divinitea,,nation,,p12a;,skaneatelessuites.com;,208327587;,no,0,0,9
75518760,passage of the energy,step toward the implementation,1,1,1,,passage,of the energy,,step,toward the implementation,p8b;,rferl.org;,346730064;,uncertain,3,2,4
161351002,paper,security number on template,1,1,1,,paper,,security,number,on template,p36;,foxrothschild.com;,398270923;,no,1,1,7
168413735,page 1501,link http,1,1,1,,page,1501,link,http,,p8a;,ibm.com;,109165599;,no,0,2,7
230363089,paper,hp printer,4,1,4,,paper,,hp,printer,,p34;,staples.com;7gifts.com;brandsmartusa.com;samsclub.com;,439049933;76613848;15384421;12671547;,no,1,0,8
243735969,parable,aggression by author,1,1,1,,parable,,,aggression,by author,p28c;,abc.net.au;,85049406;,no,0,3,6
251686031,pan,stock size,1,1,1,,pan,,stock,size,,p8a;,hotrodders.com;,337250616;,no,3,1,5
256318984,hr business partnering,module cover topic,1,1,1,hr business,partnering,,,module,cover topic,p5;,newswire.com;,388989896;,uncertain,3,3,3
281342115,pan,god of wine,1,1,1,,pan,,,god,of wine,p5;,mythicalcreaturesguide.com;,304770269;,uncertain,2,3,4
289053676,defect part,condition,2,1,2,defect,part,,,condition,,p27b;,google.com;patentgenius.com;,105394381;403486197;,no,4,0,5
298293257,paula,surprise,1,1,1,,paula,,,surprise,,p8a;,tvline.com;,383644894;,no,1,0,8
498098255,parker,round pick,4,1,4,,parker,,round,pick,,p8b;,bleacherreport.com;collegebaseballdaily.com;thehuddle.com;bleachernation.com;,31315678;104546021;301543831;149662770;,no,0,1,8
265625812,advanced font viewer pc,comprehensive applicatio,1,1,1,advanced font viewer,pc,,comprehensive,applicatio,,p8a;,dafont.com;,264615483;,no,2,2,5
34531980,penance,human birth,1,1,1,,penance,,human,birth,,p21a;,indusladies.com;,378878253;,no,0,1,8
115786776,person,such crime,1,1,1,,person,,such,crime,,p26;,screenrant.com;,81419280;,no,0,0,9
255862828,perception of barrier,factor affect duration,1,1,1,,perception,of barrier,,factor,affect duration,p8b;,lww.com;,103105000;,no,0,3,6
432175601,pension,tax-advantaged institutional account,1,1,1,,pension,,tax-advantaged institutional,account,,p1;,darwinsmoney.com;,426779909;,yes,5,2,2
462766898,sheffield performance,division of race spec,1,1,1,sheffield,performance,,,division,of race spec,p8a;,ebay.co.uk;,283872753;,uncertain,1,5,3
139132257,photobucket,online photo editing,1,1,1,,photobucket,,online photo,editing,,p4;,wacom.com;,316380244;,yes,7,0,2
243760643,john philips 1,exaltation of paltry subject,1,1,1,john,philips,1,,exaltation,of paltry subject,p5;,bartleby.com;,368314218;,no,1,3,5
205704667,pizza,less good,1,1,1,,pizza,,less,good,,p2;,foodloveswriting.com;,41700610;,no,0,0,9
174575588,bombliss plus,crazy new mode,1,1,1,bombliss,plus,,crazy new,mode,,p3a;,vg247.com;,291195386;,no,0,4,5
260605820,place in afghanistan,largest common deployment,1,1,1,,place,in afghanistan,largest common,deployment,,p21a;,romanianspecialforces.com;,6213685;,uncertain,2,3,4
500847870,planet,rest of the meal,1,1,1,,planet,,,rest,of the meal,p21a;,bobdelgrosso.com;,245842714;,no,1,0,8
76709207,poverty,muse,1,1,1,,poverty,,,muse,,p36;,blogspot.com;,25301611;,no,0,1,8
115426859,beauty powder,bunch,1,1,1,beauty,powder,,,bunch,,p3a;,blogspot.com;,276950134;,no,1,0,8
339248467,point,standing agreement,1,1,1,,point,,standing,agreement,,p8a;,zimbabwesituation.com;,106759654;,no,0,1,8
339402569,point for beginner,reference for experienced knitter,1,1,1,,point,for beginner,,reference,for experienced knitter,p8a;,yarn.com;,377716608;,no,2,2,5
34625741,praying,important thing,2,1,2,,praying,,important,thing,,p21c;,vatican.va;orthodoxchristianity.net;,401743559;297679814;,yes,5,1,3
42923436,privation of sight,severer misfortune,1,1,1,,privation,of sight,severer,misfortune,,p8a;,libertyfund.org;,281087764;,no,1,3,5
67949145,practitioner,clearer sense,1,1,1,,practitioner,,clearer,sense,,p8a;,dynamicchiropractic.com;,157608489;,no,1,0,8
68475445,prerequisite,sense of humor,3,2,2,,prerequisite,,,sense,of humor,p8a;p8c;,elixher.com;mtholyoke.edu;,290230996;446323578;189164310;,no,1,0,8
197176531,price,travel site like expedium,1,1,1,,price,,travel,site,like expedium,p37;,maximizingmoney.com;,328802450;,no,1,1,7
222992531,price,brothel,1,1,1,,price,,,brothel,,p36;,lasvegassun.com;,335341207;,no,1,0,8
274495964,process of ^^,ancient device,1,1,1,,process,of ^^,ancient,device,,p8a;,archive.org;,125260495;,no,0,2,7
345518935,political prisoner,reality,1,1,1,political,prisoner,,,reality,,p8a;,iranbriefing.net;,335892891;,yes,5,0,4
352596804,president of the olla,strong supporter,1,1,1,,president,of the olla,strong,supporter,,p8b;,usgwarchives.net;,255584173;,no,2,2,5
403338710,prozac,overprescribe use,1,1,1,,prozac,,overprescribe,use,,p23a;,depressionblog.com;,272426102;,uncertain,4,1,4
410783495,principal,training among dealership staff,1,1,1,,principal,,,training,among dealership staff,p3a;,dealernews.com;,6481279;,no,2,0,7
497188633,prayer over the bride,part,1,1,1,,prayer,over the bride,,part,,p2;,archive.org;,135382314;,no,2,1,6
175255895,new pull,hook of agency--whether,1,1,1,new,pull,,,hook,of agency--whether,p8a;,mfj-online.org;,117046252;,no,0,0,9
209693125,pub,place selling alcohol orhave,1,1,1,,pub,,place selling alcohol,orhave,,p4;,lawstuff.org.au;,185415558;,yes,6,0,3
347091706,puyikang,hygiene product from japan,1,1,1,,puyikang,,hygiene,product,from japan,p8a;,blogspot.com;,439810356;,uncertain,2,4,3
387473489,general public,member of the media,1,1,1,general,public,,,member,of the media,p1;,lostlettermen.com;,428980369;,no,2,0,7
279503713,status quo,real convenience and,1,1,1,status,quo,,real convenience,and,,p8a;,competitor.com;,4117929;,no,4,0,5
24307052,logical reasoning,example,1,1,1,logical,reasoning,,,example,,p8a;,quizlet.com;,377275649;,no,4,0,5
116143560,de-baathification reform,thing,1,1,1,de-baathification,reform,,,thing,,p10;,suntimes.com;,132189225;,no,3,0,6
134099849,tenacious rebounder,tallest player,1,1,1,tenacious,rebounder,,tallest,player,,p21b;,centralmaine.com;,10054164;,no,4,0,5
184025665,pilch recalled,early morning valentine,1,1,1,pilch,recalled,,early morning,valentine,,p8b;,dawsonnews.com;,421813325;,no,0,0,9
392905392,reeves,key injury,1,1,1,,reeves,,key,injury,,p5;,wordpress.com;,233721864;,no,1,0,8
452083533,mayoral reform,examination of student progress,1,1,1,mayoral,reform,,,examination,of student progress,p8a;,gothamgazette.com;,59515243;,no,0,2,7
466757498,ref of the u,issue with the officiating,1,1,1,,ref,of the u,,issue,with the officiating,p23c;,blogspot.com;,342586804;,no,0,1,8
474637813,troia recordings,record label,2,1,1,troia,recordings,,record,label,,p8a;,bonzaiprogressive.com;,35780019;223486282;,uncertain,3,3,3
498887288,result,love with player,1,1,1,,result,,,love,with player,p2;,razzball.com;,248043155;,no,0,0,9
287991695,radio frequency identification rfid,communication mechanism,1,1,1,radio frequency identification,rfid,,communication,mechanism,,p4;,google.com;,397375554;,yes,6,1,2
404231247,rhythm of life,american elf,1,1,1,,rhythm,of life,american,elf,,p21a;,stormingthetower.com;,336677445;,no,0,0,9
155275365,right of photo,dedicated shutter button,1,1,1,,right,of photo,dedicated shutter,button,,p8a;,steves-digicams.com;,330326513;,no,1,1,7
307228942,rise in the price,critic with the image,1,1,1,,rise,in the price,,critic,with the image,p25;,inquirer.net;,175800206;,no,1,0,8
